ID,ACCESS,AUTHOR_NAME,CONTACT_EMAIL,CONTACT_NAME,DATA_DICTIONARY,DATA_DICTIONARY_TYPE,DATA_STANDARD,DESCRIPTION,FREQUENCY,GRANULARITY,HOMEPAGE,LANGUAGE,LICENSE,RELEASED_DATE,MODIFIED_DATE,PUBLISHER,RELATED_CONTENT,SPATIAL_COVERAGE_AREA,SPATIAL_COVERAGE_LOCATION,TAGS,TEMPORAL_COVERAGE_END,TEMPORAL_COVERAGE_START,TITLE,TOPICS
43,public,Wildland Fire Management - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Fire management zones help guide how wildfires are prioritized and managed and show where wildfires may be used to achieve ecological objectives. Zones are based on relatively constant factors, such as the level of human use or development and the presence of reliable fuel breaks.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=8d8e0dbd229544b8bcec3492e345d933,,ogly,2020-05-06T20:26:58.000Z,2021-01-03T18:06:48.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/8d8e0dbd229544b8bcec3492e345d933/info/metadata/metadata.xml,"-140.5975,59.7383,-120.1069,69.4184",Yukon,"Canada,Fire,forest fire,fire ignition,Yukon Territory,Fire History,point,Y.T.,Yukon,fire management zone,GeoYukon",,,Fire Management Zones,"Economics and Industry,Nature and environment"
202,public,"Department of Energy, Mines and Resources – Government of Yukon",mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, A location line is defined as a straight line opened or indicated throughout between No. 1 and No. 2 location posts of a mineral claim and joining them.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=8e7bb5a29a0043c6b61f8e0ae02df1d6,,ogly,2016-06-15T18:40:32.000Z,2021-01-03T22:18:24.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/8e7bb5a29a0043c6b61f8e0ae02df1d6/info/metadata/metadata.xml,"-140.4180,59.7508,-122.8710,67.4674",Yukon,"direction,quartz claim,Yukon Territory,mining,location line,Yukon,GeoYukon",,,Quartz Staking Directions - 50k,"Government and Politics,Society and culture"
302,public,"Yukon Geological Survey, Government of Yukon",mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,,"  The Yukon Geological Survey (YGS) has compiled over 195 surficial geology maps into a standardized GIS format, providing approximately 80% coverage of the territory. The maps range in scales from 1:250,000 to 1:10,000 with spatial overlap between scales. The original maps were produced by various agencies, including the Geological Survey of Canada, YGS, Yukon Government, universities, and the City of Whitehorse.<br><br>  All original feature descriptions have been preserved and also converted to standardized values using the Yukon terrain classification system. The compilation includes 4 GIS datasets and supporting documents available for download via <a href='https://data.geology.gov.yk.ca/Compilation/33' style='text-decoration:underline;' rel='nofollow ugc'>  YGS integrated data system</a>   (YGSIDS) or GeoYukon. A .lyr file is <a href='https://data.geology.gov.yk.ca/Compilation/33' style='text-decoration:underline;' rel='nofollow ugc'>  provided</a>   to symbolize feature classes and differentiate overlapping maps at different scales. Additionally, there is a surficial geology map index.<br><br>  The polygon attributes captured include surficial material, texture, age, surface expression, and geomorphological processes. <br><br>  Line features include geological contacts, glacial limits, glacial landforms (cirques, ar&ecirc;tes, eskers, meltwater channels, moraines), and non-glacial landforms (faults, lineaments, landslides, escarpments).<br><br>  Point features include field station, fossil and sample locations, glacial landforms (erratics, kames, kettles, drumlins, flutings), permafrost features (pingos, palsas, patterned ground, thermokarst depressions), and other non-glacial landforms (landslides, tors).<br><br>  The map index provides information on each map publication such as author, map title, map scale, publisher. <br><br>  These data are valuable for land-use applications in the territory, including: mineral and placer exploration, geotechnical engineering, infrastructure planning, granular resource assessments, permafrost modeling, agricultural assessments, forest management, and biophysical or ecological land classification.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' style='text-decoration:underline;' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' style='text-decoration:underline;' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information:<a href='mailto:geomatics.help@yukon.ca' style='text-decoration:underline;' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=8e987d3ddaa24f4dadfc6172ac8df862,,ogly,2023-06-28T22:22:57.000Z,2023-09-26T23:33:51.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/8e987d3ddaa24f4dadfc6172ac8df862/info/metadata/metadata.xml,"-140.4747,59.4938,-120.3652,69.4484",Yukon,"Surficial Geology,Yukon Geological Survey,tenure,grazing,reservation,land,disposition,lease,reserve,application,Yukon,GeoYukon",,,Surficial Geology Polygon 50k,"Nature and environment,Science and Technology"
329,public,Yukon Geological Survey – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Yukon Territory has been glaciated by Cordilleran and montane glaciers at various times throughout the Pleistocene, as well as by continental ice, the Laurentine Ice Sheet in the Late Pleistocene. Throughout the Late Cenozoic, each successive glaciation appears to have been less extensive than the previous one. In west-central Yukon the earliest glaciation occurred between 2.6 and 2.9 Ma. ago (Duk-Rodkin and Barendregt, 1997). This glaciation was the most extensive and formed a continuous carapace of ice covering all the mountain ranges, except for a small area of Dawson Range and a more extensive area in northern Yukon. The Mid Pleistocene Cordilleran glaciation was less extensive than older glaciations but it formed an extensive ice sheet covering most of the northern Cordillera. The Late Pleistocene glaciation was the most restrictive and formed a continuous carapace of ice from the continental divide to the Saint Elias Mountains, but only restricted ice caps formed on the Ogilvie Mountains. During the last glaciation, the Laurentide Ice Sheet, flowing from the east, reached the northeast part of the Yukon Territory ca. 30 ka ago.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' style='text-decoration:underline;' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' style='text-decoration:underline;' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' style='text-decoration:underline;' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=8f7dc38b7c36477eb9136560f81274ed,,ogly,2016-06-09T21:27:39.000Z,2024-11-28T21:18:29.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/8f7dc38b7c36477eb9136560f81274ed/info/metadata/metadata.xml,"-140.8450,59.7219,-120.1008,69.4183",Yukon,"Canada,geology,earth science,Yukon Territory,surficial geology,glacial limits,Yukon,GeoYukon",,,Glacial limits - 1M,"Nature and environment,Science and Technology"
51,public,Geomatics Yukon – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Yukon Community points were derived from the CSW_BASE.PLACE_PT_1M data that originally came from the 1:1,000,000 scale Digital Chart of the World dataset. It is derived based on Major Cities and Communities in the Yukon.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=902878e3b38b4b6ca8c93d5f1d024ca7,,ogly,2016-06-14T20:30:17.000Z,2021-01-03T18:16:14.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/902878e3b38b4b6ca8c93d5f1d024ca7/info/metadata/metadata.xml,"-146.6848,54.4034,-105.0959,70.1149",Yukon,"Yukon,YT,Community,City,Yukon Territory,Place,GeoYukon",,,Yukon Communities,"Government and Politics,Society and culture"
211,public,"Energy, Mines and Resources, Land Management Branch",mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Off Road Vehicle (ORV) Trail Plan show the trails (whether individually or by zone) within the off-road vehicle management area or the part of the off-road vehicle management area for which a trail plan is developed, on which an off-road vehicle may be used. A red, yellow, green scheme is used to symbolize the level of restriction on the trail plan. Red: off road vehicles are prohibited; Yellow: off road vehicles are prohibited except where designated by an approved Off Road Management Area Trail Plan; Green: off road vehicles are not prohibited<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'> geomatics.help@gov.yk. ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=9050d78b5d5647e3a415512a284de0c6,,ogly,2020-12-22T15:49:19.000Z,2021-01-03T22:39:53.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/9050d78b5d5647e3a415512a284de0c6/info/metadata/metadata.xml,"-138.2375,64.5281,-137.5337,65.0008",Yukon,"off,trail,road,orv,plan,vehicle,Yukon,GeoYukon",,,ORV Trail plans - 50k,Transport
253,public,Forest Management Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, Areas in the Yukon where permits have been issued for commercial wood cutting.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=905c28bd399040c5842e5dcf26fb8b6d,,ogly,2016-06-14T16:16:00.000Z,2021-11-26T19:06:25.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/905c28bd399040c5842e5dcf26fb8b6d/info/metadata/metadata.xml,"-140.2471,59.7618,-126.0568,66.9729",Yukon,"forest,wood,permit,cutting,timber,Yukon,GeoYukon,drillers,logs,geology,Yukon,GeoYukon",,,Cutting Permits - 50k,"Economics and Industry,Nature and environment"
164,public,Land Management Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, Describes active land use applications and permits required under the Territorial Lands (Yukon) Act 2003/51 Land Use Regulation for the purpose of permitting "any work or undertaking on territorial lands".<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=918d361ba57040bfa4b59bf6e470588e,,ogly,2016-06-14T18:06:07.000Z,2021-01-03T21:26:04.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/918d361ba57040bfa4b59bf6e470588e/info/metadata/metadata.xml,"-140.2600,59.8429,-125.5594,68.8663",Yukon,"geotechnical,roads,powerline,power line,miscellaneous,soil testing,road,transportation,land use,seismic,seismic line,water line,permit,closed,land use permit,Yukon,GeoYukon",,,Land Use Permits Polygon - 50k,Transport
287,public,City of Whitehorse,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, The Provisioning Boundary layer defines the area of GIS data provisioning for the City of Whitehorse. This boundary must be agreed to by all adjoining data provisioning providers. When provisioning data for an ECRF (Emergency Call Routing Function) and LVF (Location Validation Function) the City of Whitehorse must only include GIS data for their geographic area of responsibility and must ensure the data includes coverage for the entire extent of that area.<br><br> Data was modeled using the NENA NG9-1-1 GIS Data Template (NENA-REF-006. 2 -202 2 ).<br><br> Distributed from <a href='https://yukon.ca/geoyukon' style='text-decoration:underline;' rel='nofollow ugc'> GeoYukon</a>  by the <a href='https://yukon.ca/maps' style='text-decoration:underline;' rel='nofollow ugc'> Government of Yukon</a> . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br> For more information: <a href='mailto:geomatics.help@yukon.ca' style='text-decoration:underline;' rel='nofollow ugc'> geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=91ee2cf13bf947ec9cc226aacc6ee3ef,,ogly,2022-10-13T18:36:10.000Z,2023-09-07T22:58:16.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/91ee2cf13bf947ec9cc226aacc6ee3ef/info/metadata/metadata.xml,"-135.3363,60.4919,-134.7373,60.9763",Yukon,"GeoYukon,Yukon,emergency,city,whitehorse,City of Whitehorse,NG911,911,boundary",,,NG911 Provisioning Boundary - Whitehorse,
163,public,Land Planning Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, Municipal boundaries are created by Order in Council as per the Municipal Act. Each Municipality has it's own Official Community Plan (OCP) and Zoning Bylaw. Changes to the OCP or Zoning Bylaw are processed by 3rd reading of Bylaws.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'>  geomatics.help@yukon.ca</a><br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=92515e04f90c45a1846fea66dd74c1d9,,ogly,2016-06-10T20:38:34.000Z,2021-01-03T21:23:50.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/92515e04f90c45a1846fea66dd74c1d9/info/metadata/metadata.xml,"-138.5815,59.9204,-127.9728,64.1852",Yukon,"Municipal,Boundaries,Bylaw,Bylaws,Boundary,Subdivision Control,Bdry,Zoning,Municipality,Planning,Yukon,GeoYukon,Agreement,Bdry,MOU,First Nation,Land Claim,YTG,YG,Memorandum of Understanding,Yukon,GeoYukon",,,Municipal Boundaries,"Government and Politics,Society and culture"
192,public,"Department of Energy, Mines and Resources – Government of Yukon",mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,, The Placer Mining Land Use Regulations consist of a classification system based on varying levels of specific activities. These threshold levels categorize exploration activities into four classes of operation. Classes 1 through 4 represent activities with increasing potential to cause adverse environmental impacts.<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br> <br><br>,As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=928d967b4a4b494bb1d96af49258822a,,ogly,2016-06-15T18:13:01.000Z,2021-01-03T22:05:09.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/928d967b4a4b494bb1d96af49258822a/info/metadata/metadata.xml,"-140.1490,59.8519,-132.8889,64.6482",Yukon,"class of activity,placer,Yukon Territory,mining,permit,land use,Yukon,GeoYukon",,,Placer Land Use Permits - 50k,"Economics and Industry,Nature and environment"
165,public,Land Management Branch – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Orders in Council (OIC) are regulations or legislative orders in relation to and authorized by an existing Act. This table identifies Yukon lands withdrawn from disposal, usually by Territorial Order in Council. In Corporate Spatial Warehouse (CSW) data is split out into spatial views by Act under which orders are authorized. The tables are comprehensive and include both active and expired orders. Spatial views show only the active data.<br><br> In this table and spatial views, Regulations by Order in Council (OIC) are spatially represented to provide clarity regarding Yukon lands withdrawn from disposal. Spatial data is viewed by the Act under which the order is authorized. Not all orders are for withdrawal, different levels of withdrawal are common and not detailed in GIS attributes. It is important to read OIC documents for specific details (<a href='https://legislation.yukon.ca:443/legislation/page_a.html' rel='nofollow ugc' style='text-decoration:underline;'> https://legislation.yukon.ca/legislation/page_a.html</a> ).<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=93009ae9fcc14b9c938bd8a84364b539,,ogly,2016-06-14T19:10:53.000Z,2021-01-03T21:26:46.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/93009ae9fcc14b9c938bd8a84364b539/info/metadata/metadata.xml,"-140.8645,59.7964,-135.0960,63.3334",Yukon,"Ministerial Order,Regulation,OIC,O.I.C.,Minister's Order,Wildlife Act,Order,Withdrawal,Privy Council,Order in Council,Special Management Area,SMA,Commissioner's Order,Yukon,GeoYukon",,,OIC - Wildlife Act,Nature and environment
364,public,Environment Yukon - Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Wildlife Key Areas (WKA) are locations used by wildlife for critical, seasonal life functions. WKAs are identified by interpreting observed locations of wildlife at key times of year, not through intensive habitat assessment. Polygons derived from interviews with locals and from GIS interpretation of wildlife/habitat surveys. GIS interpretation follows criteria specific for taxon and/or populations of taxon. Key Areas are based on observed locations of wildlife at key times of year, not on habitat assessment. With new information, boundaries and designations of Key Areas can change and additional Key Areas can be identified. Furthermore, Key Areas are not the only sites important for wildlife. Other information sources can identify other sites important for wildlife for reasons outside the scope of the WKA Inventory Program. Updates to Key Areas occur only periodically. For the most current information, please consult with the Regional Biologist for your area of interest. If you have questions or would like to contribute to the WKA database, please contact the WKA Inventory Program (<a href='mailto:wka@yukon.ca' rel='nofollow ugc'> wka@yukon.ca</a> ).<br><br> Distributed from <a target='_blank' href='https://mapservices.gov.yk.ca/GeoYukon/' rel='nofollow ugc noopener noreferrer'> GeoYukon</a>  by the <a target='_blank' href='https://yukon.ca/' rel='nofollow ugc noopener noreferrer'> Government of Yukon</a> . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br> For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'> geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=940e735d905f4a5abd793cf785fac933,,ogly,2016-06-10T19:24:25.000Z,2025-07-11T21:37:16.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/940e735d905f4a5abd793cf785fac933/info/metadata/metadata.xml,"-142.6602,58.7706,-119.9493,70.2602",Yukon,"Key,WKA,Habitat,Wildlife,Wildlife Key Area,Data Source,Reference,biota,Yukon,Yukon Territory",,,Polar Bear - Wildlife Key Area - 250k,"Nature and environment,Science and Technology"
385,public,Department of Environment – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," This dataset shows the known and previously reported location of rare plants and animals in Yukon Territory as mapped by the Yukon Conservation Data Centre. The Yukon Conservation Data Centre follows NatureServe methodology that depicts Element Occurrences (an area of land and/or water in which a species is or was present)(EO) as polygons. These polygons include locational uncertainty. The locational uncertainty incorporates inaccuracies that can be associated with the collection of location information, such as inaccurate GPSs or vague locational descriptions. Data are mapped at 1:50,000 or larger scale. A user manual describing the data can be found at <a target='_blank' href='https://mapservices.gov.yk.ca/geoyukon/Understanding_Yukon_Conservation_Data_Centre_Data.pdf' rel='nofollow ugc noopener noreferrer'> https://mapservices.gov.yk.ca/geoyukon/Understanding_Yukon_Conservation_Data_Centre_Data.pdf</a> . For detailed information about particular element occurrences, contact the Yukon Conservation Data Centre at <a href='mailto:yukoncdc@yukon.ca' rel='nofollow ugc'> yukoncdc@yukon.ca </a> or 867-667-3684.<br><br> It is very important to note that the absence of mapped locations in an area of interest does not necessarily mean that there are no species of conservation concern present; only that there are none currently recorded in the database. A detailed assessment of the site conducted during the appropriate season by qualified biologists is the only way to confirm presence or absence of a species of conservation concern.<br><br> Distributed from <a target='_blank' href='https://yukon.ca/geoyukon' rel='nofollow ugc noopener noreferrer'> GeoYukon</a> by the <a target='_blank' href='https://yukon.ca/geoyukon' rel='nofollow ugc noopener noreferrer'> Government of Yukon</a> . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br> For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'> geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=94f2aa26f5c040b6a0fd44698afedc90,,ogly,2016-06-10T18:38:22.000Z,2025-07-14T20:52:11.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/94f2aa26f5c040b6a0fd44698afedc90/info/metadata/metadata.xml,"-140.6689,59.7144,-120.0984,69.5217",Yukon,"Yukon,Conservation,Species at Risk,GeoYukon,Yukon Conservation Data Centre",,,CDC Species of Conservation Concern,"Nature and environment,Science and Technology"
370,public,Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Curie point depth (CPD) mapping in Yukon was done using public domain aeromagnetic data from Natural Resources Canada. In this study, two different CPD methodologies were employed using two different window sizes (200 km and 300 km). Qualitatively, the results were broadly consistent regardless of the method or window size. South-central Yukon exhibits shallow CPD values while northern and southeastern Yukon have deeper CPD values. This suggests that south-central Yukon has higher levels of heat flow in the mid-to-lower crust compared to the rest of the territory. The CPD results are largely consistent with heat flow measurements from the near surface. Specifically, regions with shallow CPD estimates correspond to areas with elevated heat flow measurements. Geologically, the regions with shallow CPD correspond to the Cordillera, while deep CPD areas appear to be co-located with continental platform rocks of Ancestral North America. Comparison with Yukon-specific crustal geotherms derived from other data suggest that the CPD estimates for south-central Yukon are systematically too deep by 2 to 12 km. The discrepancy is likely caused by the need to better understand and account for the fractal distribution of magnetization in the crust in Yukon. The results of this CPD study are valuable in that 95% of Yukon has been demarcated into regions of shallow CPD (higher heat flow) and deep CPD (lower heat flow). These findings should be combined with other data, such as heat generation and sediment thickness estimates, to identify the most prospective regions of elevated subsurface heat in Yukon. Contours have been created for the gridded curie point depth at 1 km intervals and are presented along with the grid.<br><br> Distributed from <a target='_blank' href='https://mapservices.gov.yk.ca/GeoYukon/' rel='nofollow ugc noopener noreferrer'> GeoYukon</a>  by the <a target='_blank' href='https://yukon.ca/' rel='nofollow ugc noopener noreferrer'> Government of Yukon</a> . Discover more digital map data and interactive maps from Yukon's digital map data collection. For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc'> geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=94f7c0257a35449f802d58aa3849ac65,,ogly,2024-10-03T21:43:05.000Z,2025-07-11T22:01:06.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/94f7c0257a35449f802d58aa3849ac65/info/metadata/metadata.xml,"-141.6142,58.1673,-117.9477,70.4685",Yukon,"Yukon geological survey,geoyukon,geothermal,Infrastructure,GeoYukon,Yukon",,,Curie Point Depth,"Economics and Industry,Government and Politics"
124,public,Yukon Geological Survey – Government of Yukon,mailto:Geomatics.Help@yukon.ca,Geomatics Yukon,Places,,," Landscape hazard maps were completed as part of a community hazards mapping program coordinated by the Northern Climate ExChange (Yukon Research Centre, Yukon College). Potential landscape hazards were assessed under changing future conditions by incorporating a variety of data sets, including surficial geology, topography (slope and aspect), permafrost distribution, site-specific permafrost data (e.g. ground penetrating radar, electrical resistivity tomography and borehole data), analyses of past hydrological and climatological trends, and future climate projections. The landscape hazard map identifies existing and potential geological hazards such as landslides, permafrost stability and flooding. The hazard map is presented in stoplight colours to provide an intuitive tool for community decision makers aiming to incorporate an adaptation planning framework into existing land use management practices. Detailed descriptions of data inputs and hazard analysis methodology are presented in an accompanying report (available for download from <a href='https://data.geology.gov.yk.ca/Reference/68062' rel='nofollow ugc' style='text-decoration:underline;'> https://data.geology.gov.yk.ca/Reference/ 78488</a> ). An accompanying surficial geological map also describes detailed landscape characteristics such as surface landscape features, sediment texture, genetic material, surface expression and geomorphological processes (available for download from <a href='https://data.geology.gov.yk.ca/Reference/68062' rel='nofollow ugc' style='text-decoration:underline;'> https://data.geology.gov.yk.ca/Reference/ 78488</a> ).<br><br>  Distributed from <a href='https://yukon.ca/geoyukon' rel='nofollow ugc' style='text-decoration:underline;'>  GeoYukon</a>   by the <a href='https://yukon.ca/maps' rel='nofollow ugc' style='text-decoration:underline;'>  Government of Yukon</a>  . Discover more digital map data and interactive maps from Yukon's digital map data collection.<br><br>  For more information: <a href='mailto:geomatics.help@yukon.ca' rel='nofollow ugc' style='text-decoration:underline;'>  geomatics.help@yukon.ca</a><br><br>",As Needed,,https://yukon.maps.arcgis.com/home/item.html?id=954a9cb54d444e9db0ea875f7a8a8f51,,ogly,2020-04-14T14:16:31.000Z,2021-01-03T20:37:02.000Z,Geomatics Yukon,https://yukon.maps.arcgis.com/sharing/rest/content/items/954a9cb54d444e9db0ea875f7a8a8f51/info/metadata/metadata.xml,"-139.9519,67.5414,-139.7550,67.6250",Yukon,"hazard,landscape hazard,geohazard,surficial geology,landslides,permafrost,hydrology,climate change,geomorphology,Yukon,GeoYukon",,,Community Hazards - Old Crow - 30m,"Nature and environment,Science and Technology"
